Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Predictor_Eligibility,Provenance_Layer
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Volume,55,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Issue,5,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Pages,2239-2244,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Publication_Year,2020,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Source_URL,https://doi.org/10.1007/s10853-019-04064-9,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Stage_Label,40% strain,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,TRIP_Stage,UNRESOLVED_NA,binary,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED_NA_NO_STAGE_PHASE_TRANSFORMATION_ASSIGNMENT,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,TWIP_Stage,1,binary,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Stage_Evidence_Type,DIRECT_EBSD_DEFORMATION_TWIN_BOUNDARIES_AT_40PCT,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,P022_Record_Role,RECOVERED_CORRELATED_40PCT_EBSD_STAGE,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,P022_Target_Status,STAGE_SPECIFIC_SUPPORT_NOT_CONDITION_LABEL,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,P022_Source_Identity_Status,VERIFIED_PDF_AND_EXTERNAL_BIBLIOGRAPHIC_MATCH,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,P022_QC_Status,PENDING_GLOBAL_QC_SCHEMA_SPLIT_REFRESH_AFTER_COLLECTION,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Original_Composition_Basis,ATOMIC_RATIO_AS_REPORTED,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Composition_Normalization_Status,NOT_NORMALIZED_RECOVERY_PRESERVES_ATOMIC_RATIO_FORMULA,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Atomic_Ratio_C_Addition_Raw,2.0,atomic-ratio addition,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Atomic_Ratio_Mo_Addition_Raw,0.0,atomic-ratio addition,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Processing_State,AS_CAST,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,TRIP_to_TWIP_Negative_Safeguard,STAGE_TWIP_EVIDENCE_DOES_NOT_GENERATE_TRIP_ZERO,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Twin_Boundary_Character,APPROXIMATELY_60_DEGREE_<111>_DEFORMATION_TWIN_BOUNDARIES,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Twin_Population_Qualitative,LOWER_THAN_C2MO1_QUALITATIVE,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,Twin_Fraction_Status,QUALITATIVE_POPULATION_ONLY_NO_FRACTION_DIGITIZED,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2,P022_MC_C2_ASCAST_RT,P022_C2_EBSD_40,P022_C2_EBSD_40,SFE_General_Threshold_Status,SECONDARY_GENERAL_THRESHOLDS_NOT_ASSIGNED_TO_P022_CONDITIONS,as reported,QUALITATIVE_DIRECTION_OR_VERIFIED_GAP,Introduction/results and whole-paper review,No current-alloy numeric SFE or DeltaG; no cross-paper transfer,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,NOT_SAFE_AS_DIRECT_NUMERIC_SFE_OR_DELTAG,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Paper_ID,P022,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,DOI,10.1007/s10853-019-04064-9,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Paper_Title,Excellent room temperature ductility of as-cast TRIP high-entropy alloy via Mo and C alloying,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Condition_ID,P022_C2MO1_EBSD_40,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Experiment_Group_ID,P022_SERIES01,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Row_Type,Correlated 40%-strain EBSD twin observation,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Alloy_ID,C2Mo1,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Original_Composition,Fe50Mn30Co10Cr10C2Mo1,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Composition_basis,ATOMIC_RATIO_AS_REPORTED,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Materials and methods p.2; tensile condition p.3,Source text without chemistry normalization or temperature/rate inference,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Deformation_stage,40% strain EBSD observation,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Slip,UNRESOLVED_NA,binary,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED_NA_INSUFFICIENT_CONDITION_LEVEL_EVIDENCE,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Twin_fraction_or_Sigma3,UNRESOLVED_NA,fraction,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED_NA_TWIN_FRACTION_NOT_DIGITIZED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Evidence_TWIP,Much larger population of 60°<111> deformation-twin boundaries,as reported,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Characterization_methods,EBSD/IPF + misorientation,as reported,VERIFIED_MASTER_FIELD_MAPPING,Fig.4 pp.4-5,Verified workbook-to-master mapping,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Source_location,Fig.4 pp.4-5,as reported,VERIFIED_MASTER_FIELD_MAPPING,Fig.4 pp.4-5,Verified workbook-to-master mapping,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Notes,Strong direct TWIP evidence at 40% strain.,as reported,VERIFIED_MASTER_FIELD_MAPPING,Fig.4 pp.4-5,Verified workbook-to-master mapping,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Parent_Experiment_ID,P022_MC_C2MO1_ASCAST_RT,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,ML_Condition_ID,UNRESOLVED_NA,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED_NA_NOT_SOURCE_SUPPORTED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Observation_ID,P022_C2MO1_EBSD_40,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Data_Origin,EXPERIMENTAL,as reported,SOURCE_IDENTITY,Verified article identity / whole paper,Verified PDF and bibliographic DOI identity,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Observation_Role,CORRELATED_STAGE_CHILD,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Deformation_Stage_ID,P022_C2MO1_EBSD_40,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Grouping_Review_Required,False,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Grouping_Confidence,HIGH,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Grouping_Reason,40%-strain observation is correlated with its parent tensile condition and cannot count independently,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Effective_TRIP,UNRESOLVED_NA,binary,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED_NA_INSUFFICIENT_CONDITION_LEVEL_EVIDENCE,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Effective_TWIP,UNRESOLVED_NA,binary,CONDITION_OR_STAGE_TARGET_EVIDENCE,Fig.4 pp.4-5,EBSD/IPF plus misorientation at 40% strain,HIGH,VERIFIED_NA_INSUFFICIENT_CONDITION_LEVEL_EVIDENCE,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,POST_DEFORMATION_TARGET_EVIDENCE,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Study_Series_ID,P022_SERIES01,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
P022,10.1007/s10853-019-04064-9,P022_SERIES01,P022_MAT_C2MO1,P022_MC_C2MO1_ASCAST_RT,P022_C2MO1_EBSD_40,P022_C2MO1_EBSD_40,Material_Parent_ID,P022_MAT_C2MO1,as reported,HIERARCHY_INTEGRATION,"Verified material-parent, condition, and stage sheets",Source-defined hierarchy with correlated stage-child control,HIGH,VERIFIED,EXPERIMENTAL,https://doi.org/10.1007/s10853-019-04064-9,AUDIT_SCOPE_DEPENDENT,MASTER_FIELD_MAPPING
